text,file,line,kind,property,ocr_related,notes
添加任务组时出错: {ex.Message},BetterGenshinImpact/View/Pages/OneDragonFlowPage.xaml.cs,96,cs,string-literal,False,
每天重复,BetterGenshinImpact/View/Pages/OneDragonFlowPage.xaml.cs,203,cs,string-literal,False,
匹配,BetterGenshinImpact/View/Windows/ArtifactOcrDialog.xaml.cs,77,cs,string-literal,True,
不匹配,BetterGenshinImpact/View/Windows/ArtifactOcrDialog.xaml.cs,77,cs,string-literal,True,
自动分解圣遗物-OCR识别异常,BetterGenshinImpact/View/Windows/ArtifactOcrDialog.xaml.cs,89,cs,string-literal,True,
识别失败,BetterGenshinImpact/View/Windows/ArtifactOcrDialog.xaml.cs,92,cs,string-literal,True,
【国内】直接从 CNB 下载并更新,BetterGenshinImpact/View/Windows/CheckUpdateWindow.xaml.cs,35,cs,string-literal,False,
【国外】直接从 Github 下载并更新,BetterGenshinImpact/View/Windows/CheckUpdateWindow.xaml.cs,35,cs,string-literal,False,
警告,BetterGenshinImpact/View/Windows/CheckUpdateWindow.xaml.cs,157,cs,string-literal,False,
您已选择「Mirror酱」作为更新源,BetterGenshinImpact/View/Windows/CheckUpdateWindow.xaml.cs,188,cs,string-literal,False,
更新程序不存在，请选择其他更新方式！,BetterGenshinImpact/View/Windows/CheckUpdateWindow.xaml.cs,224,cs,ThemedMessageBox,False,
截图失败,BetterGenshinImpact/View/Windows/PictureInPictureWindow.xaml.cs,80,cs,string-literal,True,
左下角按钮,BetterGenshinImpact/View/Windows/PromptDialog.xaml.cs,22,cs,string-literal,False,
仓库更新提示,BetterGenshinImpact/View/Windows/RepoUpdateDialog.xaml.cs,30,cs,string-literal,False,
直接打开 ({_remainingSeconds}s),BetterGenshinImpact/View/Windows/RepoUpdateDialog.xaml.cs,49,cs,string-literal,False,
直接打开 ({_remainingSeconds}s),BetterGenshinImpact/View/Windows/RepoUpdateDialog.xaml.cs,102,cs,string-literal,False,
直接打开,BetterGenshinImpact/View/Windows/RepoUpdateDialog.xaml.cs,107,cs,string-literal,False,
准备更新，请耐心等待...,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,58,cs,string-literal,False,
自定义,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,79,cs,string-literal,False,
自定义,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,106,cs,string-literal,False,
后台正在自动更新订阅脚本...,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,176,cs,string-literal,False,
后台正在自动更新订阅脚本，请等待完成,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,177,cs,string-literal,False,
自定义,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,210,cs,string-literal,False,
自定义,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,244,cs,string-literal,False,
请选择一个脚本仓库更新渠道。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,255,cs,string-literal,False,
请输入自定义仓库URL。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,265,cs,string-literal,False,
请修改默认的自定义URL为有效的仓库地址。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,271,cs,string-literal,False,
请输入有效的URL地址。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,277,cs,string-literal,False,
正在更新脚本仓库，请耐心等待...,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,284,cs,string-literal,False,
准备更新，请耐心等待...,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,290,cs,string-literal,False,
脚本仓库更新成功，有新内容,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,307,cs,string-literal,False,
脚本仓库已是最新,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,311,cs,string-literal,False,
更新失败，可尝试重置仓库后重新更新。失败原因：{ex.Message},BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,316,cs,string-literal,False,
请等待当前更新完成后再进行重置操作。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,405,cs,string-literal,False,
确定要重置脚本仓库吗？无法正常更新时候可以使用本功能，重置后请重新更新脚本仓库。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,411,cs,string-literal,False,
确认重置,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,412,cs,string-literal,False,
脚本仓库已重置，请重新更新脚本仓库。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,421,cs,string-literal,False,
重置失败: {ex.Message},BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,425,cs,string-literal,False,
请等待当前操作完成后再进行导入。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,437,cs,string-literal,False,
选择脚本仓库压缩包,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,445,cs,string-literal,False,
压缩包文件 (*.zip)|*.zip,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,446,cs,string-literal,False,
正在导入脚本仓库，请耐心等待...,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,455,cs,string-literal,False,
脚本仓库导入成功！,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,466,cs,string-literal,False,
导入失败: {ex.Message},BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,471,cs,string-literal,False,
请等待当前操作完成后再进行更新。,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,484,cs,string-literal,False,
正在更新订阅脚本...,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,493,cs,string-literal,False,
更新订阅脚本失败: {ex.Message},BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,500,cs,string-literal,False,
无法打开链接: {ex.Message},BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,526,cs,string-literal,False,
错误,BetterGenshinImpact/View/Windows/ScriptRepoWindow.xaml.cs,526,cs,string-literal,False,
提示,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,126,cs,string-literal,False,
提示,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,178,cs,string-literal,False,
是,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,251,cs,string-literal,False,
否,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,253,cs,string-literal,False,
是,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,258,cs,string-literal,False,
否,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,260,cs,string-literal,False,
错误,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,273,cs,string-literal,False,
错误,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,279,cs,string-literal,False,
警告,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,292,cs,string-literal,False,
警告,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,298,cs,string-literal,False,
信息,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,311,cs,string-literal,False,
信息,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,317,cs,string-literal,False,
成功,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,330,cs,string-literal,False,
成功,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,336,cs,string-literal,False,
确认,BetterGenshinImpact/View/Windows/ThemedMessageBox.xaml.cs,349,cs,string-literal,False,
BetterGI · 更好的原神 · {Global.Version}{(RuntimeHelper.IsDebug ? ,BetterGenshinImpact/ViewModel/MainWindowViewModel.cs,49,cs,string-literal,False,
主题类型已从 {originalThemeType} 修正为 {themeType}，因为当前系统不支持该主题效果,BetterGenshinImpact/ViewModel/MainWindowViewModel.cs,188,cs,string-literal,False,
检测到运行在 Wine 平台，跳过主题应用,BetterGenshinImpact/ViewModel/MainWindowViewModel.cs,194,cs,string-literal,False,
检测到旧的 BetterGI 配置，是否迁移配置并清理旧目录？,BetterGenshinImpact/ViewModel/MainWindowViewModel.cs,404,cs,ThemedMessageBox,False,
"迁移配置成功, 软件将自动退出，请手动重新启动 BetterGI！",BetterGenshinImpact/ViewModel/MainWindowViewModel.cs,412,cs,ThemedMessageBox,False,
PaddleOcr预热结果:,BetterGenshinImpact/ViewModel/MainWindowViewModel.cs,450,cs,string-literal,True,
获取兑换码是否存在更新失败,BetterGenshinImpact/ViewModel/MainWindowViewModel.cs,552,cs,string-literal,False,
地图服务未就绪,BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,88,cs,string-literal,False,
暂无描述,BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,95,cs,string-literal,False,
图片加载失败,BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,120,cs,string-literal,False,
图片加载失败,BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,127,cs,string-literal,False,
加载点位图片失败,BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,137,cs,string-literal,False,
图片加载失败,BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,138,cs,string-literal,False,
查询地图点位详情失败,BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,151,cs,string-literal,False,
查询失败,BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,152,cs,string-literal,False,
打开链接失败: {Url},BetterGenshinImpact/ViewModel/MaskMapPointInfoPopupViewModel.cs,324,cs,string-literal,False,
正在加载点位...,BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,83,cs,string-literal,False,
米游社大地图,BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,111,cs,string-literal,False,
空荧酒馆,BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,112,cs,string-literal,False,
切换HoYoLab语言时发生异常,BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,327,cs,string-literal,False,
切换地图点位来源时发生异常,BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,351,cs,string-literal,False,
加载地图点位树时发生异常,BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,573,cs,string-literal,False,
刷新地图点位列表时发生异常,BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,721,cs,string-literal,False,
加载地图点位图标失败,BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,866,cs,string-literal,False,
点位 {point.Id},BetterGenshinImpact/ViewModel/MaskWindowViewModel.cs,890,cs,string-literal,False,
无,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,57,cs,string-literal,False,
其他 UTC+08,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,61,cs,string-literal,False,
欧服 UTC+01,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,62,cs,string-literal,False,
美服 UTC-05,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,63,cs,string-literal,False,
当前UI语言为空，无法更新语言文件。,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,100,cs,string-literal,False,
zh-Hans 无语言文件，无需更新。,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,105,cs,ThemedMessageBox,False,
翻译文件不是有效的 JSON 字典。,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,142,cs,string-literal,False,
语言文件不存在：{cultureName}.json,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,156,cs,string-literal,False,
下载语言文件失败：{cultureName}.json,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,160,cs,string-literal,False,
日志分析,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,218,cs,string-literal,False,
重新计算控件位置,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,299,cs,string-literal,False,
选择脚本仓库压缩包,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,388,cs,string-literal,False,
脚本仓库离线包导入成功！,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,398,cs,ThemedMessageBox,False,
脚本仓库离线包导入失败：{ex.Message},BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,402,cs,string-literal,False,
警告,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,437,cs,string-literal,False,
图片文件|*.png;*.jpg;*.jpeg;*.bmp;*.gif,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,475,cs,string-literal,False,
选择准星图片,BetterGenshinImpact/ViewModel/Pages/CommonSettingsPageViewModel.cs,476,cs,string-literal,False,
选择的窗体句柄为空,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,184,cs,ThemedMessageBox,False,
选择的窗体句柄为空！,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,202,cs,ThemedMessageBox,False,
没有找到原神的安装路径,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,230,cs,ThemedMessageBox,False,
未找到原神窗口，请先启动原神！,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,247,cs,ThemedMessageBox,False,
检测到原神 HDR 已开启并已自动关闭。如游戏已在运行，请重启游戏后生效。,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,269,cs,string-literal,False,
原神启动句柄{hWnd},BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,275,cs,string-literal,False,
触发器触发频率必须大于0,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,280,cs,ThemedMessageBox,False,
原神|YuanShen.exe;GenshinImpact.exe|可执行文件|*.exe|所有文件|*.*,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,408,cs,string-literal,False,
启动参数说明,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,491,cs,string-literal,False,
硬件加速设置,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,525,cs,string-literal,False,
已加载自定义背景图片,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,556,cs,string-literal,False,
初始化背景图片失败，使用默认图片,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,567,cs,string-literal,False,
选择背景图片,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,579,cs,string-literal,False,
图片文件|*.jpg;*.jpeg;*.png;*.bmp;*.gif|所有文件|*.*,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,580,cs,string-literal,False,
背景图片更换成功！,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,608,cs,string-literal,False,
更换背景图片失败,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,613,cs,string-literal,False,
更换背景图片失败: {ex.Message},BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,614,cs,string-literal,False,
尝试恢复默认背景图片，自定义图片路径: {CustomPath},BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,625,cs,string-literal,False,
已恢复为默认背景图片！,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,639,cs,string-literal,False,
恢复默认背景图片失败,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,644,cs,string-literal,False,
已恢复为默认背景图片！但清除自定义图片失败，请手动删除文件。,BetterGenshinImpact/ViewModel/Pages/HomePageViewModel.cs,645,cs,string-literal,False,
{model.FunctionName} 快捷键变更为 {model.HotKey},BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,86,cs,string-literal,False,
{model.FunctionName} 快捷键类型变更为 {model.HotKeyType.ToChineseName()},BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,104,cs,string-literal,False,
"{model.FunctionName}使用{hotKeyId.ToName()}键会与原神键位冲突：

",BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,134,cs,string-literal,False,
"

会导致游戏内动作和 BetterGI 功能同时触发，建议更换为其他按键。是否继续使用？",BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,136,cs,string-literal,False,
快捷键冲突提醒,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,144,cs,string-literal,False,
向前移动,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,201,cs,string-literal,False,
向后移动,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,202,cs,string-literal,False,
向左移动,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,203,cs,string-literal,False,
向右移动,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,204,cs,string-literal,False,
切换走/跑；特定操作模式下向下移动,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,205,cs,string-literal,False,
普通攻击,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,206,cs,string-literal,False,
元素战技,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,207,cs,string-literal,False,
元素爆发,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,208,cs,string-literal,False,
冲刺（键盘）,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,209,cs,string-literal,False,
冲刺（鼠标）,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,210,cs,string-literal,False,
切换瞄准模式,BetterGenshinImpact/ViewModel/Pages/HotKeyPageViewModel.cs,211,cs,string-literal,False,
